date,location_name,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,inf_cuml_mean,inf_cuml_upper,inf_cuml_lower
11/26/20,United States of America,1786,,,267214,,,1610.628897,1610.628897,1610.628897,265947.5732,265937.2106,265960.106,164224,,,,0.544547508,,,81.47296627,,,0.491077241,0.491077241,0.491077241,81.08683551,81.08367597,81.09065672,50.07153971,152.3865273,147.3382683,158.486711,51710639.02,56346448.76,47299003.08
11/27/20,United States of America,1162,,,268376,,,1655.952119,1655.952119,1655.952119,267603.5253,267593.1627,267616.0581,154669,,,,0.354291268,,,81.82725754,,,0.504896192,0.504896192,0.504896192,81.5917317,81.58857216,81.59555291,47.15824103,153.6929353,148.4461613,160.0160413,52214719.16,56871267.34,47785874.91
11/28/20,United States of America,1430,,,269806,,,1722.282928,1722.282928,1722.282928,269325.8083,269315.4457,269338.341,157650.8333,,,,0.436003884,,,82.26326142,,,0.525120311,0.525120311,0.525120311,82.11685201,82.11369247,82.12067322,48.06739552,154.9594348,149.599456,161.4328591,52722953.15,57400732.79,48276529.31
11/29/20,United States of America,1109,,,270915,,,1806.581769,1806.581769,1806.581769,271132.39,271122.0274,271144.9228,150746.3333,,,,0.338131683,,,82.6013931,,,0.550822844,0.550822844,0.550822844,82.66767485,82.66451532,82.67149606,45.96222852,156.1853982,150.64238,162.9543614,53235208.03,57935188.43,48770604.27
11/30/20,United States of America,1248,,,272163,,,1904.916915,1904.916915,1904.916915,273037.307,273026.9444,273049.8397,147370.8333,,,,0.38051248,,,82.98190558,,,0.580805016,0.580805016,0.580805016,83.24847987,83.24532033,83.25230108,44.93304592,157.3699456,151.7141408,164.1123475,53751347.98,58473442.02,49268194.38
12/1/20,United States of America,2574.5,,,274737.5,,,2011.753903,2011.753903,2011.753903,275049.0609,275038.6983,275061.5936,188121,,,,0.784959439,,,83.76686502,,,0.613379381,0.613379381,0.613379381,83.86185925,83.85869971,83.86568046,57.35768293,158.5119606,152.7028717,165.2484947,54271233.49,59015421.94,49769027.32
12/2/20,United States of America,2659.5,,,277397,,,2119.51852,2119.51852,2119.51852,277168.5794,277158.2168,277181.1121,204176.3333,,,,0.810875754,,,84.57774078,,,0.646236578,0.646236578,0.646236578,84.50809583,84.50493629,84.51191704,62.25291908,159.6100968,153.704674,166.3871806,54794720.66,59561136.5,50273145.96
12/3/20,United States of America,2858.5,,,280255.5,,,2218.964617,2218.964617,2218.964617,279387.544,279377.1814,279400.0768,220708.3333,,,,0.871550421,,,85.4492912,,,0.676557476,0.676557476,0.676557476,85.1846533,85.18149377,85.18847452,67.29348985,160.662744,154.6948214,167.7955324,55321660.29,60111470.16,50780512.07
12/4/20,United States of America,2641.25,,,282896.75,,,2302.493886,2302.493886,2302.493886,281690.0379,281679.6753,281702.5706,233012.3333,,,,0.805311369,,,86.25460257,,,0.702025368,0.702025368,0.702025368,85.88667867,85.88351914,85.89049988,71.04495264,161.6680227,155.6109734,168.7604516,55851897.02,60664968.54,51290882.97
12/5/20,United States of America,2476.75,,,285373.5,,,2369.544628,2369.544628,2369.544628,284059.5825,284049.2199,284072.1153,220999.3333,,,,0.755155677,,,87.00975824,,,0.722468993,0.722468993,0.722468993,86.60914767,86.60598813,86.61296888,67.38221512,162.6237667,156.3962329,169.6161539,56385268.38,61221273.45,51803829.34
12/6/20,United States of America,1537.083333,,,286910.5833,,,2423.939845,2423.939845,2423.939845,286483.5224,286473.1598,286496.0551,187395.3333,,,,0.468653359,,,87.4784116,,,0.739053976,0.739053976,0.739053976,87.34820164,87.34504211,87.35202285,57.13642875,163.5275053,157.0277573,170.5646135,56921603.82,61780689.1,52318846.99
12/7/20,United States of America,1563.083333,,,288473.6667,,,2470.089054,2470.089054,2470.089054,288953.6114,288943.2488,288966.1442,183037.3333,,,,0.476580702,,,87.9549923,,,0.753124769,0.753124769,0.753124769,88.10132641,88.09816687,88.10514762,55.80768405,164.376451,157.6915786,171.4119082,57460723.61,62342883.7,52836041.82
12/8/20,United States of America,2915.190476,,,291388.8571,,,2512.000689,2512.000689,2512.000689,291465.6121,291455.2495,291478.1449,203622,,,,0.888835223,,,88.84382753,,,0.765903536,0.765903536,0.765903536,88.86722995,88.86407041,88.87105116,62.08390405,165.1675857,158.4460942,172.1471942,58002438.16,62907489.88,53355711.31
12/9/20,United States of America,2995.857143,,,294384.7143,,,2552.902362,2552.902362,2552.902362,294018.5145,294008.1519,294031.0472,220883,,,,0.913430314,,,89.75725784,,,0.778374367,0.778374367,0.778374367,89.64560431,89.64244478,89.64942553,67.34674534,165.8976997,159.1358128,172.7805714,58546547.33,63474173.41,53877642.93
12/10/20,United States of America,3134.607143,,,297519.3214,,,2595.575827,2595.575827,2595.575827,296614.0903,296603.7277,296626.6231,230651,,,,0.955734887,,,90.71299273,,,0.791385413,0.791385413,0.791385413,90.43698973,90.43383019,90.44081094,70.32498725,166.5633961,159.8564486,173.5087408,59092839.84,64043245.17,54401938.08
12/11/20,United States of America,3003.607143,,,300522.9286,,,2642.022183,2642.022183,2642.022183,299256.1125,299245.7499,299268.6452,238311.3333,,,,0.915793272,,,91.628786,,,0.805546806,0.805546806,0.805546806,91.24253653,91.239377,91.24635774,72.66060619,167.1611073,160.563414,174.0051591,59641092.72,64613945.08,54928551.92
12/12/20,United States of America,2731.690476,,,303254.619,,,2690.884025,2690.884025,2690.884025,301946.9965,301936.6339,301959.5293,222567,,,,0.832886473,,,92.46167247,,,0.820444675,0.820444675,0.820444675,92.06298121,92.05982167,92.06680242,67.86019327,167.6870986,161.042031,174.3021665,60191070.74,65185619.11,55456735.53
12/13/20,United States of America,1909.690476,,,305164.3095,,,2738.881825,2738.881825,2738.881825,304685.8783,304675.5157,304698.4111,194569,,,,0.582260464,,,93.04393294,,,0.8350791,0.8350791,0.8350791,92.89806031,92.89490077,92.90188152,59.32366408,168.1374749,161.4429848,174.6964938,60742525.89,65758586.45,55986234.18
12/14/20,United States of America,1675.654762,,,306839.9643,,,2782.177049,2782.177049,2782.177049,307468.0554,307457.6928,307480.5881,180554.1667,,,,0.510903485,,,93.55483642,,,0.848279719,0.848279719,0.848279719,93.74634003,93.74318049,93.75016124,55.05057194,168.5081761,161.9105643,174.892988,61295196.87,66332198.26,56517266.4
12/15/20,United States of America,3159.797619,,,309999.7619,,,2815.960673,2815.960673,2815.960673,310284.016,310273.6534,310296.5488,209784.5,,,,0.963415408,,,94.51825183,,,0.858580272,0.858580272,0.858580272,94.6049203,94.60176076,94.60874151,63.96283687,168.7950512,162.2882342,175.2049946,61848808.73,66906833.37,57049537.29
12/16/20,United States of America,3531.047619,,,313530.8095,,,2834.362631,2834.362631,2834.362631,313118.3787,313108.0161,313130.9114,234204,,,,1.076608724,,,95.59486056,,,0.864190989,0.864190989,0.864190989,95.46911129,95.46595175,95.4729325,71.40828921,168.9939631,162.4794394,175.527865,62403072.99,67482527.43,57582435.29
12/17/20,United States of America,3400.438923,,,316931.2484,,,2831.02524,2831.02524,2831.02524,315949.4039,315939.0413,315961.9367,237878,,,,1.036786417,,,96.63164697,,,0.863173426,0.863173426,0.863173426,96.33228472,96.32912518,96.33610593,72.5284838,169.1007971,162.5101005,175.69923,62957687.63,68058783.54,58115433.85
12/18/20,United States of America,3096.338923,,,320027.5874,,,2802.430603,2802.430603,2802.430603,318751.8345,318741.4719,318764.3673,250793,,,,0.94406699,,,97.57571396,,,0.854454983,0.854454983,0.854454983,97.1867397,97.18358016,97.19056091,76.46623915,169.1115577,162.4150284,175.7931431,63512337.57,68635347.66,58648120.6
12/19/20,United States of America,2770.172257,,,322797.7596,,,2752.837352,2752.837352,2752.837352,321504.6719,321494.3093,321517.2046,202508.1667,,,,0.844619484,,,98.42033345,,,0.839334109,0.839334109,0.839334109,98.02607381,98.02291427,98.02989502,61.7442987,169.0224594,162.3852214,175.6605538,64066695.29,69211476.91,59180709.58
12/20/20,United States of America,1865.672257,,,324663.4319,,,2690.605732,2690.605732,2690.605732,324195.2776,324184.915,324207.8104,183943.6667,,,,0.568839405,,,98.98917285,,,0.820359824,0.820359824,0.820359824,98.84643363,98.8432741,98.85025484,56.0840231,168.8299836,162.1182541,175.4693055,64620421.72,69786978.91,59712422.98
12/21/20,United States of America,1971.296066,,,326634.728,,,2623.655055,2623.655055,2623.655055,326818.9327,326808.5701,326831.4654,188477.1667,,,,0.601043875,,,99.59021673,,,0.799946709,0.799946709,0.799946709,99.64638034,99.6432208,99.65020155,57.46627737,168.5309608,161.7747317,175.2379323,65173167.43,70361722.05,60243009.69
12/22/20,United States of America,3314.296066,,,329949.024,,,2558.81064,2558.81064,2558.81064,329377.7433,329367.3807,329390.2761,199208.5,,,,1.010521648,,,100.6007384,,,0.780175788,0.780175788,0.780175788,100.4265561,100.4233966,100.4303773,60.73823752,168.1226498,161.2218593,174.9251136,65724573.96,70935439.22,60771783.09
12/23/20,United States of America,3202.2294,,,333151.2534,,,2501.956187,2501.956187,2501.956187,331879.6995,331869.3369,331892.2322,231170.5,,,,0.976352765,,,101.5770911,,,0.762840989,0.762840989,0.762840989,101.1893971,101.1862376,101.1932183,70.48338167,167.6026714,160.5008568,174.5368655,66274275.07,71507883.01,61298191.76
12/24/20,United States of America,2866.312733,,,336017.5661,,,2458.72022,2458.72022,2458.72022,334338.4197,334328.0571,334350.9525,205326.25,,,,0.873932506,,,102.4510236,,,0.749658437,0.749658437,0.749658437,101.9390556,101.935896,101.9428768,62.60352616,166.9690347,159.5385065,174.0894992,66821897.99,72078859.54,61821444.13
12/25/20,United States of America,1970.646066,,,337988.2122,,,2433.85738,2433.85738,2433.85738,336772.2771,336761.9145,336784.8098,147739.3333,,,,0.600845691,,,103.0518693,,,0.742077811,0.742077811,0.742077811,102.6811334,102.6779738,102.6849546,45.04540077,166.2201844,158.856598,173.5164907,67367064.84,72647956.72,62342459.98
12/26/20,United States of America,1613.146066,,,339601.3583,,,2428.478495,2428.478495,2428.478495,339200.7556,339190.393,339213.2883,171191.8333,,,,0.49184472,,,103.5437141,,,0.740437801,0.740437801,0.740437801,103.4215712,103.4184116,103.4253924,52.19601691,165.3550652,157.6860159,172.409674,67909394.28,73213423.78,62859636.58
12/27/20,United States of America,1677.146066,,,341278.5043,,,2441.913557,2441.913557,2441.913557,341642.6691,341632.3065,341655.2019,160337.8333,,,,0.511358181,,,104.0550722,,,0.744534122,0.744534122,0.744534122,104.1661053,104.1629458,104.1699265,48.88665596,164.3731875,156.7441179,171.4269979,68448503.38,73775667.87,63373723.94
12/28/20,United States of America,1940.032971,,,343218.5373,,,2473.509573,2473.509573,2473.509573,344116.1787,344105.8161,344128.7115,163209.0833,,,,0.591511825,,,104.6465841,,,0.754167678,0.754167678,0.754167678,104.920273,104.9171134,104.9240942,49.76209383,163.2747395,155.6449375,170.4782637,68984009.79,74334800.32,63884206.23
12/29/20,United States of America,3452.199638,,,346670.737,,,2522.376785,2522.376785,2522.376785,346638.5555,346628.1929,346651.0883,199223.3333,,,,1.052568146,,,105.6991522,,,0.769067185,0.769067185,0.769067185,105.6893402,105.6861806,105.6931614,60.74276017,162.0606018,154.5080932,169.1736108,69515534.1,74889653.78,64390959.91
12/30/20,United States of America,3614.199638,,,350284.9366,,,2587.112893,2587.112893,2587.112893,349225.6684,349215.3058,349238.2011,233830.3333,,,,1.101961593,,,106.8011138,,,0.788805083,0.788805083,0.788805083,106.4781452,106.4749857,106.4819664,71.29435905,160.7323213,153.1591053,167.7107112,70042701.92,75439709.24,64893289.2
12/31/20,United States of America,3559.032971,,,353843.9696,,,2665.380552,2665.380552,2665.380552,351891.0489,351880.6863,351903.5817,244995.4667,,,,1.085141397,,,107.8862552,,,0.812668722,0.812668722,0.812668722,107.290814,107.2876544,107.2946352,74.69858388,159.2920316,151.7548862,166.4035167,70565145.91,75985477.38,65391012.95
1/1/21,United States of America,2864.066304,,,356708.0359,,,2753.429444,2753.429444,2753.429444,354644.4784,354634.1158,354657.0111,229985.6333,,,,0.873247575,,,108.7595028,,,0.839514637,0.839514637,0.839514637,108.1303286,108.1271691,108.1341498,70.1221184,157.7425564,150.2704558,164.9992173,71082507.94,76526639.72,65883868.08
1/2/21,United States of America,1886.066304,,,358594.1022,,,2847.364994,2847.364994,2847.364994,357491.8434,357481.4808,357504.3761,226588.6333,,,,0.575057506,,,109.3345603,,,0.868155381,0.868155381,0.868155381,108.998484,108.9953244,109.0023052,69.08638051,156.0874247,148.7423262,163.3815103,71594441.49,77062496.32,66371711.28
1/3/21,United States of America,1655.232971,,,360249.3351,,,2944.394086,2944.394086,2944.394086,360436.2375,360425.8749,360448.7702,206223.4667,,,,0.504676926,,,109.8392372,,,0.89773934,0.89773934,0.89773934,109.8962233,109.8930638,109.9000445,62.87708557,154.3307408,147.0569203,161.5806911,72100613.49,77592446.62,66854026.7
1/4/21,United States of America,2125.899638,,,362375.2348,,,3041.218355,3041.218355,3041.218355,363477.4558,363467.0932,363489.9886,173862.8,,,,0.648182167,,,110.4874194,,,0.927260849,0.927260849,0.927260849,110.8234842,110.8203246,110.8273054,53.01038883,152.4771071,145.3866236,159.605952,72600705.97,78115920.19,67330863.9
1/5/21,United States of America,3775.948447,,,366151.1832,,,3133.43933,3133.43933,3133.43933,366610.8952,366600.5325,366623.4279,237205,,,,1.151278453,,,111.6386978,,,0.955378823,0.955378823,0.955378823,111.778863,111.7757035,111.7826842,72.32328757,150.5315078,143.3998493,157.4563509,73094417.3,78632343.53,67801184.9
1/6/21,United States of America,3801.248447,,,369952.4317,,,3215.364669,3215.364669,3215.364669,369826.2598,369815.8972,369838.7926,254398,,,,1.158992368,,,112.7976902,,,0.980357681,0.980357681,0.980357681,112.7592207,112.7560611,112.7630419,77.5653958,148.4993942,141.4173335,155.3000422,73581463.73,79141694.64,68265003.68
1/7/21,United States of America,4103.748447,,,374056.1801,,,3280.642203,3280.642203,3280.642203,373106.902,373096.5394,373119.4348,281618,,,,1.251223958,,,114.0489142,,,1.000260658,1.000260658,1.000260658,113.7594813,113.7563218,113.7633025,85.86471448,146.386558,139.4461267,152.9732177,74061580.5,79643414.25,68722357.31
1/8/21,United States of America,3885.848447,,,377942.0286,,,3325.313324,3325.313324,3325.313324,376432.2153,376421.8527,376444.7481,289201,,,,1.184786723,,,115.2337009,,,1.013880786,1.013880786,1.013880786,114.7733621,114.7702026,114.7771833,88.17675465,144.1991359,137.352073,150.7369948,74534523,80137799.54,69172842.9
1/9/21,United States of America,3463.290476,,,381405.319,,,3350.960567,3350.960567,3350.960567,379783.1759,379772.8133,379795.7087,267887,,,,1.055949719,,,116.2896506,,,1.021700574,1.021700574,1.021700574,115.7950627,115.7919031,115.7988839,81.6781625,141.9436017,135.070944,148.4765396,75000067.82,80624771,69615846.86
1/10/21,United States of America,2252.290476,,,383657.6095,,,3361.516433,3361.516433,3361.516433,383144.6923,383134.3297,383157.2251,219873.5,,,,0.686718458,,,116.9763691,,,1.024919035,1.024919035,1.024919035,116.8199817,116.8168222,116.8238029,67.03895099,139.6267309,132.8509051,146.1726143,75458013.8,81104186.09,70051569.57
1/11/21,United States of America,2199.12381,,,385856.7333,,,3361.078768,3361.078768,3361.078768,386505.7711,386495.4085,386518.3039,199129.5,,,,0.670508057,,,117.6468771,,,1.024785592,1.024785592,1.024785592,117.8447673,117.8416078,117.8485885,60.71415059,137.2555302,130.6068645,143.5543831,75908182.74,81575013.93,70479932.31
1/12/21,United States of America,4287.629762,,,390144.3631,,,3353.130343,3353.130343,3353.130343,389858.9015,389848.5389,389871.4342,227149.5,,,,1.307288971,,,118.9541661,,,1.022362134,1.022362134,1.022362134,118.8671294,118.8639699,118.8709507,69.25738753,134.8371346,128.5212365,140.967363,76350419.86,82037356.9,70901454.63
1/13/21,United States of America,3827.458333,,,393971.8214,,,3340.392686,3340.392686,3340.392686,393199.2941,393188.9315,393211.8269,230189.5,,,,1.166983705,,,120.1211498,,,1.01847845,1.01847845,1.01847845,119.8856079,119.8824484,119.8894291,70.1842769,132.3787466,126.4103285,138.3255802,76784594,82491035.38,71316053.62
1/14/21,United States of America,3972.625,,,397944.4464,,,3325.078314,3325.078314,3325.078314,396524.3725,396514.0099,396536.9052,235311,,,,1.211244705,,,121.3323945,,,1.013809132,1.013809132,1.013809132,120.899417,120.8962575,120.9032382,71.74581109,129.8875758,124.1305967,135.5906237,77210597.62,82935743.78,71723175.57
1/15/21,United States of America,3936.125,,,401880.5714,,,3309.45805,3309.45805,3309.45805,399833.8305,399823.4679,399846.3633,241596,,,,1.200115935,,,122.5325104,,,1.009046547,1.009046547,1.009046547,121.9084636,121.905304,121.9122848,73.6620939,127.3708502,121.7165391,132.9886814,77628346.91,83371918.37,72122379.93
1/16/21,United States of America,3446.458333,,,405327.0298,,,3294.985863,3294.985863,3294.985863,403128.8164,403118.4538,403141.3491,209842.0833,,,,1.050817635,,,123.5833281,,,1.004634009,1.004634009,1.004634009,122.9130976,122.909938,122.9169188,63.98039391,124.8357653,119.4739323,130.3946395,78037781.67,83799585.05,72514229.02
1/17/21,United States of America,2071.458333,,,407398.4881,,,3282.603511,3282.603511,3282.603511,406411.4199,406401.0573,406423.9526,177045.5833,,,,0.631583132,,,124.2149112,,,1.000858657,1.000858657,1.000858657,123.9139562,123.9107967,123.9177775,53.98081253,122.2893197,117.0807797,127.6628845,78438864.63,84218292.16,72898229.07
1/18/21,United States of America,1773.791667,,,409172.2798,,,3272.839982,3272.839982,3272.839982,409684.2599,409673.8973,409696.7926,141913.5833,,,,0.540825214,,,124.7557364,,,0.997881778,0.997881778,0.997881778,124.911838,124.9086785,124.9156592,43.26914229,119.7382817,114.7554806,124.7497092,78831580.72,84627444.67,73274602.64
1/19/21,United States of America,3032.672619,,,412204.9524,,,3265.766148,3265.766148,3265.766148,412950.026,412939.6634,412962.5588,169886.25,,,,0.924655273,,,125.6803917,,,0.995724981,0.995724981,0.995724981,125.907563,125.9044035,125.9113842,51.7979474,117.1892518,112.338847,122.2251423,79215936.54,85028317.14,73643050.16
1/20/21,United States of America,4154.619048,,,416359.5714,,,3261.207267,3261.207267,3261.207267,416211.2333,416200.8707,416223.766,182563.5,,,,1.266734294,,,126.947126,,,0.994334989,0.994334989,0.994334989,126.901898,126.8987385,126.9057192,55.66321329,114.6486266,110.0384102,119.5936999,79591959.65,85420559.04,74003952.74
1/21/21,United States of America,4153.285714,,,420512.8571,,,3258.803872,3258.803872,3258.803872,419470.0372,419459.6745,419482.5699,193736,,,,1.266327763,,,128.2134537,,,0.993602199,0.993602199,0.993602199,127.8955002,127.8923407,127.8993214,59.0696842,112.1225387,107.820612,117.0847005,79959697.73,85804571.95,74357581.42
1/22/21,United States of America,3794.285714,,,424307.1429,,,3257.273293,3257.273293,3257.273293,422727.3104,422716.9478,422739.8432,189912,,,,1.156869446,,,129.3703232,,,0.993135529,0.993135529,0.993135529,128.8886357,128.8854762,128.8924569,57.90375493,109.6167908,105.4826437,114.4386015,80319217.49,86179906.23,74703542.05
1/23/21,United States of America,3478.869048,,,427786.0119,,,3255.6749,3255.6749,3255.6749,425982.9853,425972.6227,425995.5181,174818,,,,1.060699591,,,130.4310228,,,0.992648182,0.992648182,0.992648182,129.8812839,129.8781244,129.8851051,53.30162722,107.136793,103.1691796,111.9318229,80670603.38,86547018.8,75041915.02
1/24/21,United States of America,2153.369048,,,429939.381,,,3253.948934,3253.948934,3253.948934,429236.9343,429226.5717,429249.467,134568.5,,,,0.65655753,,,131.0875803,,,0.992121939,0.992121939,0.992121939,130.8734058,130.8702463,130.877227,41.02964239,104.6875562,100.9141352,109.3966483,81013956.3,86905816.53,75372891.92
1/25/21,United States of America,2181.702381,,,432121.0833,,,3251.734403,3251.734403,3251.734403,432488.6687,432478.3061,432501.2014,141720.5,,,,0.665196301,,,131.7527766,,,0.991446733,0.991446733,0.991446733,131.8648526,131.861693,131.8686738,43.2102716,102.2736056,98.62574564,107.0762352,81349391.97,87257003.81,75696363.38
1/26/21,United States of America,3939.154762,,,436060.2381,,,3247.736798,3247.736798,3247.736798,435736.4055,435726.0429,435748.9382,147497,,,,1.201039702,,,132.9538163,,,0.990227872,0.990227872,0.990227872,132.8550804,132.8519209,132.8589017,44.97151386,99.89905981,96.34015249,104.4436403,81677039.64,87599556.74,76012338.59
1/27/21,United States of America,3783.904762,,,439844.1429,,,3239.522271,3239.522271,3239.522271,438975.9277,438965.5651,438988.4605,154855,,,,1.153704316,,,134.1075206,,,0.98772328,0.98772328,0.98772328,133.8428037,133.8396442,133.8466249,47.21495203,97.56765135,94.01592763,101.9946574,81997040.78,87934077.52,76320690.84
1/28/21,United States of America,4013.071429,,,443857.2143,,,3224.723049,3224.723049,3224.723049,442200.6508,442190.2882,442213.1836,167735,,,,1.223576733,,,135.3310974,,,0.98321103,0.98321103,0.98321103,134.8260148,134.8228552,134.829836,51.14203596,95.28271059,91.70983145,99.5757879,82309547.81,88260664.92,76621479.58
1/29/21,United States of America,3593.421429,,,447450.6357,,,3203.655171,3203.655171,3203.655171,445404.306,445393.9434,445416.8387,162700.5,,,,1.095626363,,,136.4267237,,,0.97678748,0.97678748,0.97678748,135.8028022,135.7996427,135.8066234,49.60702788,93.04715009,89.56268636,97.41022237,82614722.67,88580149.73,76915226.14
1/30/21,United States of America,3111.254762,,,450561.8905,,,3177.902609,3177.902609,3177.902609,448582.2086,448571.846,448594.7413,147045.3333,,,,0.948614797,,,137.3753385,,,0.96893558,0.96893558,0.96893558,136.7717378,136.7685783,136.775559,44.83380168,90.86352768,87.48641118,95.07978702,82912735.71,88891991.21,77202162.96
1/31/21,United States of America,1844.254762,,,452406.1452,,,3148.13946,3148.13946,3148.13946,451730.348,451719.9854,451742.8808,113462.3333,,,,0.562309258,,,137.9376478,,,0.959860861,0.959860861,0.959860861,137.7315987,137.7284391,137.7354199,34.59441817,88.73415693,85.36989417,92.79860275,83203764.88,89196350.89,77482158.05
2/1/21,United States of America,2017.129762,,,454423.275,,,3114.476019,3114.476019,3114.476019,454844.8241,454834.4615,454857.3568,126674.8333,,,,0.615018469,,,138.5526662,,,0.949596951,0.949596951,0.949596951,138.6811956,138.6780361,138.6850168,38.62288062,86.66106384,83.36752716,90.54301278,83487994.73,89493312.71,77755585.81
2/2/21,United States of America,3431.760714,,,457855.0357,,,3076.47521,3076.47521,3076.47521,457921.2993,457910.9367,457933.832,115393.5,,,,1.046336363,,,139.5990026,,,0.938010587,0.938010587,0.938010587,139.6192062,139.6160467,139.6230274,35.18322668,84.64607858,81.39015597,88.49121189,83765615.87,89783545.07,78022528.21
2/3/21,United States of America,3622.089286,,,461477.125,,,3033.298916,3033.298916,3033.298916,460954.5982,460944.2356,460967.1309,113407.5,,,,1.10436713,,,140.7033697,,,0.924846229,0.924846229,0.924846229,140.5440524,140.5408929,140.5478737,34.5776996,82.69082374,79.42355668,86.64062703,84036824.18,90067707.89,78283020.58
2/4/21,United States of America,3694.589286,,,465171.7143,,,2983.577836,2983.577836,2983.577836,463938.176,463927.8134,463950.7088,123660,,,,1.126472222,,,141.829842,,,0.90968638,0.90968638,0.90968638,141.4537388,141.4505793,141.45756,37.70366451,80.7966473,77.56830364,84.5897072,84301820,90345144.14,78537428.12
2/5/21,United States of America,3694.589286,,,468866.3036,,,2925.364536,2925.364536,2925.364536,466863.5406,466853.1779,466876.0733,133275,,,,1.126472222,,,142.9563142,,,0.891937272,0.891937272,0.891937272,142.3456761,142.3425166,142.3494973,40.63525706,78.96456571,75.76419395,82.64886377,84560806.98,90616214.83,78785918.56
2/6/21,United States of America,2842.422619,,,471708.7262,,,2858.514235,2858.514235,2858.514235,469722.0548,469711.6922,469734.5876,108747.6667,,,,0.866648462,,,143.8229626,,,0.871554761,0.871554761,0.871554761,143.2172309,143.2140713,143.2210521,33.15692658,77.19533647,74.04676309,80.77766832,84813991.26,90881148.41,79028776.19
2/7/21,United States of America,1640.755952,,,473349.4821,,,2785.316188,2785.316188,2785.316188,472507.371,472497.0084,472519.9037,92315.66667,,,,0.500262914,,,144.3232255,,,0.849236836,0.849236836,0.849236836,144.0664677,144.0633082,144.0702889,28.14684559,75.48950445,72.45867509,78.94627491,85061580.78,91140075.4,79266425.24
2/8/21,United States of America,1690.255952,,,475039.7381,,,2708.115668,2708.115668,2708.115668,475215.4866,475205.124,475228.0194,81354.66667,,,,0.515355356,,,144.8385809,,,0.825698566,0.825698566,0.825698566,144.8921663,144.8890067,144.8959875,24.80486057,73.84742466,70.89957234,77.22438002,85303784.62,91393354.94,79498960.75
2/9/21,United States of America,3186.458333,,,478226.1964,,,2628.707,2628.707,2628.707,477844.1936,477833.831,477856.7264,95912,,,,0.971544202,,,145.8101251,,,0.801487036,0.801487036,0.801487036,145.6936533,145.6904938,145.6974745,29.24335978,72.26925392,69.2979012,75.6166745,85540812.4,91641361.54,79726243.13
2/10/21,United States of America,3062.339286,,,481288.5357,,,2548.26722,2548.26722,2548.26722,480392.4609,480382.0983,480404.9936,95899,,,,0.933700575,,,146.7438257,,,0.776961122,0.776961122,0.776961122,146.4706144,146.4674549,146.4744356,29.23939611,70.75495141,67.80203134,74.10355025,85772873.6,91884405.43,79948619.37
2/11/21,United States of America,3244.339286,,,484532.875,,,2467.831179,2467.831179,2467.831179,482860.292,482849.9294,482872.8248,105206,,,,0.989191978,,,147.7330177,,,0.752436348,0.752436348,0.752436348,147.2230508,147.2198912,147.226872,32.07708013,69.30426191,66.41450235,72.63587769,86000176.83,92122635.66,80166444.81
2/12/21,United States of America,2811.339286,,,487344.2143,,,2388.749422,2388.749422,2388.749422,485249.0415,485238.6789,485261.5742,99192,,,,0.857171222,,,148.5901889,,,0.728324493,0.728324493,0.728324493,147.9513753,147.9482157,147.9551965,30.24342463,67.91680156,65.05848988,71.10433437,86222929.5,92355842.75,80379822.82
2/13/21,United States of America,2337.672619,,,489681.8869,,,2312.926521,2312.926521,2312.926521,487561.968,487551.6054,487574.5008,89176.08333,,,,0.712751287,,,149.3029402,,,0.705206256,0.705206256,0.705206256,148.6565815,148.653422,148.6604027,27.18959347,66.59208388,63.80072668,69.64654881,86441337.37,92584268.62,80589075.63
2/14/21,United States of America,1404.672619,,,491086.5595,,,2241.919834,2241.919834,2241.919834,489803.8878,489793.5252,489816.4206,68332.08333,,,,0.42828162,,,149.7312218,,,0.683556472,0.683556472,0.683556472,149.340138,149.3369784,149.3439592,20.83430329,65.32950108,62.60358098,68.26190147,86655604.24,92808153.13,80794402.06
2/15/21,United States of America,1163.672619,,,492250.2321,,,2176.387409,2176.387409,2176.387409,491980.2752,491969.9126,491992.808,53838.58333,,,,0.354801246,,,150.086023,,,0.663575778,0.663575778,0.663575778,150.0037138,150.0005542,150.007535,16.41526673,64.12829824,61.49615823,67.00938942,86865931.41,93027929.68,80996096.38
2/16/21,United States of America,2078.982143,,,494329.2143,,,2116.018804,2116.018804,2116.018804,494096.294,494085.9314,494108.8268,64230.25,,,,0.633877125,,,150.7199002,,,0.645169522,0.645169522,0.645169522,150.6488833,150.6457237,150.6527045,19.58366325,62.98764742,60.39875328,65.7839209,87072517.5,93243686.95,81194191.45
